CCLE_name	Chromosome	Start	End	Num_Probes	Segment_Mean
CCL_C	12	99803106	133778189	22771	0.1036
CCL_C	13	19026949	32532096	9649	0.1487
CCL_C	13	32532097	32539235	19	-0.7909
CCL_C	13	32539236	32684614	89	0.1229
CCL_C	13	32684615	32871798	137	0.5092
CCL_C	13	32871799	54495910	14503	0.1541
CCL_C	13	54495911	54605690	69	-0.3996
CCL_C	13	54605691	55743838	685	0.1472
CCL_C	13	55743839	55784061	20	-1.137
CCL_C	13	55784062	57659470	921	0.1518
CCL_C	13	57659471	57690305	22	0.6397
CCL_C	13	57690306	57754683	27	0.2434
CCL_C	13	57754684	57784047	34	2.4654
CCL_C	13	57784048	66923812	5437	0.1743
CCL_C	13	66923813	67096162	120	-0.4157
CCL_C	13	67096163	70982125	2535	0.1849
CCL_C	13	70982126	71000070	19	-0.2898
CCL_C	13	71000071	72477271	894	0.1931
CCL_C	13	72477272	72479998	2	-2.8274
CCL_C	13	72479999	74716231	1662	0.184
CCL_C	13	74716232	74721708	5	-1.4135
CCL_C	13	74721709	75074025	290	0.1733
CCL_C	13	75074026	75079753	2	-1.2841
CCL_C	13	75079754	83652843	5647	0.1717
CCL_C	13	83652844	94841677	7003	0.5698
CCL_C	13	94841678	94894526	41	-0.3241
CCL_C	13	94894527	94970425	60	0.2059
CCL_C	13	94970426	94970650	2	-1.0523
CCL_C	13	94970651	96612488	1104	0.544
CCL_C	13	96612489	103912927	5153	0.1754
CCL_C	13	103912928	112226476	6778	0.5079
CCL_C	13	112226477	112227085	2	1.8451
CCL_C	13	112227086	115108397	1416	0.4613
CCL_C	14	19002124	19170728	17	-0.3094
CCL_C	14	19170729	20068736	57	0.3381
CCL_C	14	20068737	34670669	9476	-0.3689
CCL_C	14	34670670	34914255	192	0.1452
CCL_C	14	34914256	57822285	14358	-0.3623
CCL_C	14	57822286	57824495	3	-2.3376
CCL_C	14	57824496	61696943	2311	-0.3841
CCL_C	14	61696944	62200136	422	0.192
CCL_C	14	62200137	74006779	7503	-0.3959
CCL_C	14	74006780	74025439	7	-2.6756
CCL_C	14	74025440	83300965	6117	-0.3999
CCL_C	14	83300966	83303167	2	-2.2863
CCL_C	14	83303168	88480472	3486	-0.3403
CCL_C	14	88480473	88504798	16	-1.4578
CCL_C	14	88504799	98143740	6586	-0.4303
CCL_C	14	98143741	98146855	2	-2.4547
CCL_C	14	98146856	106208980	4476	-0.4287
CCL_C	14	106208981	106335773	63	0.3352
CCL_C	14	106335774	106342971	5	2.0555
CCL_C	14	106342972	106536678	59	0.4229
CCL_C	14	106536679	106564270	13	-1.5289
CCL_C	14	106564271	106716422	67	0.5282
CCL_C	14	106716423	106937168	134	0.1861
CCL_C	14	106937169	107160362	128	-0.2965
CCL_C	14	107160363	107177962	14	-1.2646
CCL_C	14	107177963	107285437	75	-0.4419
CCL_C	15	20016328	21946767	303	0.0098
CCL_C	15	21946768	22286519	7	-0.5005
CCL_C	15	22286520	22292125	2	-3.1071
CCL_C	15	22292126	34210591	7206	0.1471
CCL_C	15	34210592	34213805	2	-1.2377
CCL_C	15	34213806	34719803	296	0.1601
CCL_C	15	34719804	34824285	68	-2.58
CCL_C	15	34824286	34865809	7	-0.4726
CCL_C	15	34865810	45363809	6294	0.1642
CCL_C	15	45363810	45369186	2	2.2425
CCL_C	15	45369187	53784939	5356	0.1295
CCL_C	15	53784940	53787763	6	-0.9055
CCL_C	15	53787764	54531633	588	0.122
CCL_C	15	54531634	54533570	6	-0.9439
CCL_C	15	54533571	76739801	14146	0.1347
CCL_C	15	76739802	76884801	77	-0.4268
CCL_C	15	76884802	76898977	22	-2.3775
CCL_C	15	76898978	76997396	56	-0.4004
CCL_C	15	76997397	93908285	11207	0.1243
CCL_C	15	93908286	93924051	13	-0.4601
CCL_C	15	93924052	102469040	6418	0.1539
CCL_C	16	60777	61802	2	1.7563
CCL_C	16	61803	652993	277	0.2248
CCL_C	16	652994	653396	5	0.9807
CCL_C	16	653397	6571146	3480	0.0846
CCL_C	16	6571147	6608834	59	0.3889
CCL_C	16	6608835	7229319	808	0.108
CCL_C	16	7229320	7231875	2	-1.5754
CCL_C	16	7231876	15049551	6512	0.0678
CCL_C	16	15049552	15120849	57	-0.4428
CCL_C	16	15120850	19945006	2330	0.1409
CCL_C	16	19945007	19968808	29	-2.9931
CCL_C	16	19968809	22346318	1253	0.1289
CCL_C	16	22346319	22577596	46	0.5723
CCL_C	16	22577597	55797408	12474	0.106
CCL_C	16	55797409	55826000	18	-1.0035
CCL_C	16	55826001	70151941	8769	0.1448
CCL_C	16	70151942	70183181	7	0.8987
CCL_C	16	70183182	76780144	4030	0.1245
CCL_C	16	76780145	77013457	180	0.5162
CCL_C	16	77013458	89411706	11715	0.1107
CCL_C	16	89411707	89535889	73	-0.4274
CCL_C	16	89535890	90287535	304	0.2056
CCL_C	17	526	8245228	4556	0.0959
CCL_C	17	8245229	8248595	2	-2.2356
CCL_C	17	8248596	16740892	5971	0.1364
CCL_C	17	16740893	16741656	2	-1.54
CCL_C	17	16741657	18365393	923	0.1049
CCL_C	17	18365394	18411660	11	-0.8109
CCL_C	17	18411661	20923219	1054	0.0913
CCL_C	17	20923220	20923644	2	-1.6932
CCL_C	17	20923645	34436918	5881	0.0984
CCL_C	17	34436919	34506608	37	-0.6836
CCL_C	17	34506609	43647198	4733	0.1259
CCL_C	17	43647199	43669961	10	0.8408
CCL_C	17	43669962	44173555	345	0.1654
CCL_C	17	44173556	44351815	111	0.5629
CCL_C	17	44351816	44448745	16	0.0815
CCL_C	17	44448746	44535027	5	-1.2867
CCL_C	17	44535028	51722449	4110	0.123
CCL_C	17	51722450	51727862	2	-3.4704
CCL_C	17	51727863	77244361	15792	0.1246
CCL_C	17	77244362	77246717	3	-1.5753
CCL_C	17	77246718	81049726	1752	0.1137
CCL_C	18	11543	15107216	10396	-0.3645
CCL_C	18	15107217	18565984	71	-0.0289
CCL_C	18	18565985	37324491	11757	-0.337
CCL_C	18	37324492	37681982	217	0.2066
CCL_C	18	37681983	39678657	1404	-0.3056
CCL_C	18	39678658	39682809	2	1.2123
CCL_C	18	39682810	40349081	441	-0.2733
CCL_C	18	40349082	40355078	8	-1.5583
CCL_C	18	40355079	55747600	10348	-0.3647
CCL_C	18	55747601	55978803	197	0.169
CCL_C	18	55978804	63767214	5597	-0.3557
CCL_C	18	63767215	63771758	2	4.1684
CCL_C	18	63771759	63907150	98	-0.2376
CCL_C	18	63907151	63911475	9	-1.3216
CCL_C	18	63911476	78015057	10274	-0.3597
CCL_C	19	90910	924129	178	0.0518
CCL_C	19	924130	2968991	605	-0.4554
CCL_C	19	2968992	3537955	182	0.0733
CCL_C	19	3537956	3582567	5	-0.8337
CCL_C	19	3582568	4654697	258	0.0749
CCL_C	19	4654698	4788955	52	0.452
CCL_C	19	4788956	7307089	1226	0.0426
CCL_C	19	7307090	7335129	4	-1.3377
CCL_C	19	7335130	10409067	1448	0.0387
CCL_C	19	10409068	28041334	7344	0.4293
CCL_C	19	28041335	59097854	18061	0.0885
CCL_C	20	61305	1554846	1185	0.1448
CCL_C	20	1554847	1560794	17	-1.0917
CCL_C	20	1560795	1586232	40	0.1472
CCL_C	20	1586233	1595919	5	2.7425
CCL_C	20	1595920	32871745	20410	0.1431
CCL_C	20	32871746	40684211	4698	0.4299
CCL_C	20	40684212	40699207	17	-0.0818
CCL_C	20	40699208	59567135	14351	0.4538
CCL_C	20	59567136	59590342	50	1.2159
CCL_C	20	59590343	62915818	1742	0.4584
CCL_C	20	62915819	62956153	6	0.0774
CCL_C	21	10736871	11099808	97	-0.1915
CCL_C	21	11099809	11158139	10	0.4244
CCL_C	21	11158140	14449787	23	0.0192
CCL_C	21	14449788	14560796	19	0.5474
CCL_C	21	14560797	20445470	3910	-0.3163
CCL_C	21	20445471	20448390	2	-2.2175
CCL_C	21	20448391	42853490	17061	-0.3611
CCL_C	21	42853491	42855946	5	0.6662
CCL_C	21	42855947	44969463	1513	-0.4202
CCL_C	21	44969464	44973239	2	-3.794
CCL_C	21	44973240	48096957	1761	-0.3965
CCL_C	22	16052528	24330243	4613	-0.2978
CCL_C	22	24330244	24347475	7	-1.6927
CCL_C	22	24347476	24399171	19	1.0333
CCL_C	22	24399172	25720838	853	-0.4333
CCL_C	22	25720839	25724260	3	0.5644
CCL_C	22	25724261	25736142	15	-0.1161
CCL_C	22	25736143	25745941	10	0.5138
CCL_C	22	25745942	38232937	9409	-0.4187
CCL_C	22	38232938	38462365	103	0.0969
CCL_C	22	38462366	39394877	507	-0.4249
CCL_C	22	39394878	39397409	6	0.5723
CCL_C	22	39397410	41566170	1164	-0.4076
CCL_C	22	41566171	41611327	60	0.1905
CCL_C	22	41611328	51234455	6790	-0.4367
CCL_C	X	168477	6452464	2996	0.1852
CCL_C	X	6452465	6464682	23	-1.0412
CCL_C	X	6464683	8138373	1192	-4.1842
CCL_C	X	8138374	16473351	5909	0.076
CCL_C	X	16473352	16480628	26	0.4752
CCL_C	X	16480629	17315027	504	0.0511
CCL_C	X	17315028	17469324	71	0.3666
CCL_C	X	17469325	22634628	2848	-0.1298
CCL_C	X	22634629	22645401	9	0.8256
CCL_C	X	22645402	30721764	5297	0.0831
CCL_C	X	30721765	30754106	21	-1.1241
CCL_C	X	30754107	37710157	4484	0.1381
CCL_C	X	37710158	38244405	378	0.4099
CCL_C	X	38244406	38707745	367	0.128
CCL_C	X	38707746	45632270	3775	-0.2474
CCL_C	X	45632271	54446952	3769	0.0642
CCL_C	X	54446953	54633759	73	-0.8058
CCL_C	X	54633760	55702987	494	0.011
CCL_C	X	55702988	55711011	3	1.4606
CCL_C	X	55711012	56370043	337	0.0459
CCL_C	X	56370044	56463650	41	0.5109
CCL_C	X	56463651	58472056	940	0.0651
CCL_C	X	58472057	62050872	49	0.7338
CCL_C	X	62050873	62446953	127	0.2693
CCL_C	X	62446954	62517235	24	1.2065
CCL_C	X	62517236	81397801	8642	0.0548
CCL_C	X	81397802	81416979	37	0.5616
CCL_C	X	81416980	90969509	5194	0.1042
CCL_C	X	90969510	90971950	9	1.2217
CCL_C	X	90971951	92325094	519	0.0545
CCL_C	X	92325095	92333543	18	0.6812
CCL_C	X	92333544	92336944	11	-0.0135
CCL_C	X	92336945	92359353	13	0.4257
CCL_C	X	92359354	107884327	8385	0.0811
CCL_C	X	107884328	108014769	56	0.3635
CCL_C	X	108014770	115138179	4021	0.0689
CCL_C	X	115138180	115153528	6	-1.5123
CCL_C	X	115153529	120485119	3214	0.0431
CCL_C	X	120485120	120578511	66	-0.3449
CCL_C	X	120578512	123083670	1530	0.1075
CCL_C	X	123083671	123194656	74	0.4469
CCL_C	X	123194657	134922549	6447	0.0649
CCL_C	X	134922550	134976940	11	0.9305
CCL_C	X	134976941	140043416	3153	0.0825
CCL_C	X	140043417	140078190	18	0.3964
CCL_C	X	140078191	141469707	871	0.174
CCL_C	X	141469708	141470543	6	1.1726
CCL_C	X	141470544	142525011	742	0.0986
CCL_C	X	142525012	142568607	29	0.5964
CCL_C	X	142568608	144058498	919	0.085
CCL_C	X	144058499	144077929	15	-3.9101
CCL_C	X	144077930	147450948	2455	0.0561
CCL_C	X	147450949	147453167	2	2.838
CCL_C	X	147453168	148511454	719	0.0944
CCL_C	X	148511455	148523678	6	1.2979
CCL_C	X	148523679	152694982	2478	0.0782
CCL_C	X	152694983	153006313	140	-0.2999
CCL_C	X	153006314	153562618	204	0.0314
CCL_C	X	153562619	153621423	67	0.3884
CCL_C	X	153621424	153779763	66	0.0155
CCL_C	X	153779764	155182354	488	0.3249
CCL_C	Y	2650438	2985767	152	-2.8608
CCL_C	Y	2985768	5944602	652	-2.3668
CCL_C	Y	5944603	6127673	75	-2.7733
CCL_C	Y	6127674	6314575	83	-3.834
CCL_C	Y	6314576	19571056	4694	-2.9387
CCL_C	Y	19571057	20971122	650	-3.5852
CCL_C	Y	20971123	20972291	2	-8.8048
CCL_C	Y	20972292	21088391	53	-3.5995
CCL_C	Y	21088392	24515941	1245	-2.9862
CCL_C	Y	24515942	26631299	411	-3.4043
CCL_C	Y	26631300	27247431	78	-4.3739
CCL_C	Y	27247432	27601075	61	-3.1192
CCL_C	Y	27601076	27720817	37	-2.2683
CCL_C	Y	27720818	28431027	251	-3.6349
CCL_C	Y	28431028	59018259	183	-2.4682
CCL_A	1	61735	17008714	8741	-0.0441
CCL_A	1	17008715	17052468	35	-0.5798
CCL_A	1	17052469	17190433	24	0.2339
CCL_A	1	17190434	17269244	61	-0.5883
CCL_A	1	17269245	46511314	16573	-0.042
CCL_A	1	46511315	46516689	2	2.0606
CCL_A	1	46516690	47907720	710	-0.0228
CCL_A	1	47907721	47915890	2	-2.144
CCL_A	1	47915891	55723732	4454	-0.0361
CCL_A	1	55723733	55726833	6	0.7701
CCL_A	1	55726834	62114093	4938	-0.0525
CCL_A	1	62114094	62118998	3	-1.4105
CCL_A	1	62118999	72753233	7357	-0.0222
CCL_A	1	72753234	72765894	9	-1.1324
CCL_A	1	72765895	75270178	1555	-0.0436
CCL_A	1	75270179	75273926	2	2.3608
CCL_A	1	75273927	76052803	422	-0.0474
CCL_A	1	76052804	76057181	2	-2.2959
CCL_A	1	76057182	104161441	18116	-0.0382
CCL_A	1	104161442	104260135	24	0.389
CCL_A	1	104260136	106013065	920	-0.0754
CCL_A	1	106013066	106021836	13	0.7616
CCL_A	1	106021837	111359755	3498	-0.0406
CCL_A	1	111359756	111400901	72	-0.7142
CCL_A	1	111400902	112155893	602	-1.1569
CCL_A	1	112155894	112161562	2	-6.9115
CCL_A	1	112161563	119089044	4492	-1.0684
CCL_A	1	119089045	119194961	65	-0.0926
CCL_A	1	119194962	119222391	26	0.5413
CCL_A	1	119222392	144717905	1088	-0.0108
CCL_A	1	144717906	144866993	5	1.2631
CCL_A	1	144866994	149041620	1134	0.4972
CCL_A	1	149041621	149236253	105	0.9645
CCL_A	1	149236254	149258053	23	1.4264
CCL_A	1	149258054	152555616	1525	0.5451
CCL_A	1	152555617	152588544	34	-2.4357
CCL_A	1	152588545	158867537	3815	0.4914
CCL_A	1	158867538	158872288	2	-1.4115
CCL_A	1	158872289	169225455	7687	0.5063
CCL_A	1	169225456	169242083	7	-1.2613
CCL_A	1	169242084	174797270	3527	0.4972
CCL_A	1	174797271	174801863	12	1.1329
CCL_A	1	174801864	182776644	5436	0.4999
CCL_A	1	182776645	182782472	5	-0.9515
CCL_A	1	182782473	189542150	4372	0.5494
CCL_A	1	189542151	196705131	4809	-0.0397
CCL_A	1	196705132	196816260	108	0.3419
CCL_A	1	196816261	204199136	4769	-0.0717
CCL_A	1	204199137	204200767	2	1.791
CCL_A	1	204200768	225673404	14606	-0.0465
CCL_A	1	225673405	225674019	2	-1.9185
CCL_A	1	225674020	240392877	10559	-0.0354
CCL_A	1	240392878	240397066	7	0.8192
CCL_A	1	240397067	243305045	2180	-0.0994
CCL_A	1	243305046	243308428	2	2.1725
CCL_A	1	243308429	243337488	7	0.5269
CCL_A	1	243337489	244702297	916	-0.1105
CCL_A	1	244702298	245376493	387	0.5238
CCL_A	1	245376494	249224388	2423	-0.0418
CCL_A	2	12784	6429332	4840	-0.0483
CCL_A	2	6429333	6438209	6	-1.0338
CCL_A	2	6438210	13535955	5308	-0.0375
CCL_A	2	13535956	13549700	5	1.5775
CCL_A	2	13549701	34316170	13573	-0.0508
CCL_A	2	34316171	34321495	9	-1.3041
CCL_A	2	34321496	52756817	13362	-0.0355
CCL_A	2	52756818	52784745	33	-0.7055
CCL_A	2	52784746	89136151	22643	-0.0435
CCL_A	2	89136152	89159534	35	0.7584
CCL_A	2	89159535	89268320	57	1.3834
CCL_A	2	89268321	89438583	46	0.8804
CCL_A	2	89438584	89487344	16	0.261
CCL_A	2	89487345	89501201	9	0.9697
CCL_A	2	89501202	97799069	1156	-0.0409
CCL_A	2	97799070	97819136	5	1.0849
CCL_A	2	97819137	112304932	8324	-0.0062
CCL_A	2	112304933	112370497	12	-0.8891
CCL_A	2	112370498	146865558	21204	-0.0583
CCL_A	2	146865559	146878943	23	-0.5569
CCL_A	2	146878944	180064423	20248	-0.0242
CCL_A	2	180064424	180081367	3	-1.5246
CCL_A	2	180081368	203293051	13507	-0.0223
CCL_A	2	203293052	203313506	44	0.4296
CCL_A	2	203313507	203898348	233	0.0308
CCL_A	2	203898349	203903093	3	-1.2114
CCL_A	2	203903094	204978612	573	-0.0327
CCL_A	2	204978613	205407269	353	0.4851
CCL_A	2	205407270	208355066	1958	-0.0313
CCL_A	2	208355067	208359406	16	-1.141
CCL_A	2	208359407	237803731	19005	-0.0362
CCL_A	2	237803732	237803958	2	-2.4847
CCL_A	2	237803959	243089456	3067	-0.0307
CCL_A	3	60345	4013556	3559	-0.1249
CCL_A	3	4013557	4297880	269	-1.0222
CCL_A	3	4297881	4351735	38	-0.0559
CCL_A	3	4351736	4356432	4	-2.6406
CCL_A	3	4356433	7407385	2605	-0.0964
CCL_A	3	7407386	7428085	16	-1.2195
CCL_A	3	7428086	26612137	13504	-0.0583
CCL_A	3	26612138	26612683	3	2.3746
CCL_A	3	26612684	26616020	11	-0.7563
CCL_A	3	26616021	29432449	1892	-0.0707
CCL_A	3	29432450	29435252	2	-1.2216
CCL_A	3	29435253	36283844	4570	-0.0108
CCL_A	3	36283845	36285154	3	-2.1033
CCL_A	3	36285155	46797597	6666	-0.054
CCL_A	3	46797598	46864330	42	0.7203
CCL_A	3	46864331	59561997	6916	-0.0524
CCL_A	3	59561998	59566991	7	-5.9824
CCL_A	3	59566992	60207192	759	-0.1368
CCL_A	3	60207193	60249533	46	-1.0164
CCL_A	3	60249534	60258102	6	-2.0024
CCL_A	3	60258103	60618370	391	-5.7032
CCL_A	3	60618371	60743018	141	-1.1772
CCL_A	3	60743019	60984578	223	-0.1162
CCL_A	3	60984579	61134027	143	-1.161
CCL_A	3	61134028	68746211	5889	-0.0998
CCL_A	3	68746212	68748085	14	-1.4408
CCL_A	3	68748086	75570549	4924	-0.0882
CCL_A	3	75570550	75590993	6	-2.329
CCL_A	3	75590994	81595586	3410	-0.0466
CCL_A	3	81595587	81599052	3	-3.8155
CCL_A	3	81599053	93892891	4865	-0.0188
CCL_A	3	93892892	94519353	306	0.4966
CCL_A	3	94519354	95304438	471	-0.0471
CCL_A	3	95304439	95311482	4	-1.1797
CCL_A	3	95311483	97904044	1331	-0.0602
CCL_A	3	97904045	97914121	3	2.3883
CCL_A	3	97914122	101185703	1928	-0.0505
CCL_A	3	101185704	101819310	330	0.5276
CCL_A	3	101819311	104775797	1839	-0.0534
CCL_A	3	104775798	104780061	2	1.5899
CCL_A	3	104780062	105305209	325	-0.0873
CCL_A	3	105305210	105309839	2	-3.3564
CCL_A	3	105309840	129786247	14904	-0.0541
CCL_A	3	129786248	129806580	45	-1.682
CCL_A	3	129806581	131707426	1170	-0.0335
CCL_A	3	131707427	131711735	2	-2.6779
CCL_A	3	131711736	133024472	944	-0.0349
CCL_A	3	133024473	133024595	2	1.9553
CCL_A	3	133024596	136021025	1909	-0.0865
CCL_A	3	136021026	136031983	2	-2.9902
CCL_A	3	136031984	160772681	15085	-0.0443
CCL_A	3	160772682	160778896	6	-4.5221
CCL_A	3	160778897	162217682	912	-0.0091
CCL_A	3	162217683	162218412	4	1.235
CCL_A	3	162218413	162510462	197	0.0057
CCL_A	3	162510463	162526744	12	0.8428
CCL_A	3	162526745	162531910	3	-0.4752
CCL_A	3	162531911	162543103	7	-1.322
CCL_A	3	162543104	162626283	48	0.7469
CCL_A	3	162626284	162716122	72	-0.0106
CCL_A	3	162716123	162722860	2	-2.7823
CCL_A	3	162722861	175496832	7855	-0.0344
CCL_A	3	175496833	175770169	141	0.5074
CCL_A	3	175770170	187595336	7253	-0.057
CCL_A	3	187595337	187595726	2	1.8781
CCL_A	3	187595727	192877932	3820	-0.0355
CCL_A	3	192877933	192884669	19	-1.3136
CCL_A	3	192884670	195386911	1479	-0.0502
CCL_A	3	195386912	195455684	28	0.442
CCL_A	3	195455685	197838275	1165	-0.0192
CCL_A	3	197838276	197896118	23	-0.7832
CCL_A	4	12281	67770	58	-0.5167
CCL_A	4	67771	71167506	43255	-0.0434
CCL_A	4	71167507	71284609	98	-1.0969
CCL_A	4	71284610	88801641	10875	-0.0122
CCL_A	4	88801642	88813212	7	-1.21
CCL_A	4	88813213	91308145	1534	0.0136
CCL_A	4	91308146	91439307	43	-0.832
CCL_A	4	91439308	104748600	7847	0.0136
CCL_A	4	104748601	104751640	5	1.0704
CCL_A	4	104751641	115183202	6330	-0.0251
CCL_A	4	115183203	115185106	7	0.93
CCL_A	4	115185107	115507895	219	-0.0154
CCL_A	4	115507896	115512440	3	-2.5635
CCL_A	4	115512441	127613314	7241	-0.0172
CCL_A	4	127613315	127620878	4	-1.0457
CCL_A	4	127620879	133951383	3516	-0.0136
CCL_A	4	133951384	133957645	2	1.7968
CCL_A	4	133957646	151872625	10644	-0.0387
CCL_A	4	151872626	151885218	27	0.5451
CCL_A	4	151885219	172372115	13023	-0.039
CCL_A	4	172372116	172377717	10	-1.5848
CCL_A	4	172377718	172988538	398	-0.0225
CCL_A	4	172988539	172989390	5	-0.7701
CCL_A	4	172989391	172992756	7	-1.7356
CCL_A	4	172992757	191027923	12093	-0.036
CCL_A	5	15532	643079	281	-0.0273
CCL_A	5	643080	647795	4	1.4474
CCL_A	5	647796	707942	25	-0.0393
CCL_A	5	707943	751852	17	0.4127
CCL_A	5	751853	813828	23	-0.1094
CCL_A	5	813829	843097	15	-0.6841
CCL_A	5	843098	12819344	9835	-0.0127
CCL_A	5	12819345	12822243	6	-2.3571
CCL_A	5	12822244	34700378	13786	0.0144
CCL_A	5	34700379	34702276	3	-1.4207
CCL_A	5	34702277	41601896	4646	-0.0039
CCL_A	5	41601897	41602996	2	-2.6829
CCL_A	5	41602997	46261157	2085	0.0045
CCL_A	5	46261158	46275857	8	-2.1282
CCL_A	5	46275858	57323836	5065	-0.0071
CCL_A	5	57323837	57335945	32	1.9965
CCL_A	5	57335946	57956948	444	0.0692
CCL_A	5	57956949	57958827	20	0.5838
CCL_A	5	57958828	67589410	6134	-0.0324
CCL_A	5	67589411	67600954	11	-1.3103
CCL_A	5	67600955	73702671	2734	0.0063
CCL_A	5	73702672	73706696	3	-1.5782
CCL_A	5	73706697	120385063	28793	-0.0373
CCL_A	5	120385064	120413162	29	-1.0111
CCL_A	5	120413163	125133630	3152	-0.0205
CCL_A	5	125133631	125195403	47	0.397
CCL_A	5	125195404	125868200	466	-0.0865
CCL_A	5	125868201	125870755	2	-1.6908
CCL_A	5	125870756	132966098	4016	-0.0263
CCL_A	5	132966099	133008511	56	-1.1569
CCL_A	5	133008512	147453149	8838	-0.0144
CCL_A	5	147453150	147457499	2	1.2423
CCL_A	5	147457500	150203852	1841	-0.0376
CCL_A	5	150203853	150223741	9	0.8053
CCL_A	5	150223742	170210490	14007	-0.0993
CCL_A	5	170210491	170211689	2	-1.9264
CCL_A	5	170211690	177213000	4429	-0.0636
CCL_A	5	177213001	177243785	3	-1.8549
CCL_A	5	177243786	180790320	1999	-0.0514
CCL_A	6	149661	1984144	1580	-0.071
CCL_A	6	1984145	2153289	108	-0.9794
CCL_A	6	2153290	2604682	327	-0.012
CCL_A	6	2604683	2606997	2	-2.2807
CCL_A	6	2606998	6030071	2826	-0.0702
CCL_A	6	6030072	6035740	3	-3.3185
CCL_A	6	6035741	8926428	2348	-0.055
CCL_A	6	8926429	8928240	2	-3.6687
CCL_A	6	8928241	18789267	7353	-0.0996
CCL_A	6	18789268	18790697	2	-2.4938
CCL_A	6	18790698	23743844	3640	-0.0522
CCL_A	6	23743845	23746581	2	-3.3174
CCL_A	6	23746582	29837129	3485	-0.082
CCL_A	6	29837130	29905022	37	-1.1341
CCL_A	6	29905023	31283549	647	-0.0444
CCL_A	6	31283550	31295679	7	-2.262
CCL_A	6	31295680	32582046	553	0.0396
CCL_A	6	32582047	32638615	24	-0.7287
CCL_A	6	32638616	36289279	2071	-0.0462
CCL_A	6	36289280	36296310	4	-1.3383
CCL_A	6	36296311	53931075	11636	-0.0415
CCL_A	6	53931076	53931190	2	1.9608
CCL_A	6	53931191	62040546	2628	-0.0157
CCL_A	6	62040547	62042319	2	1.7202
CCL_A	6	62042320	62442015	196	-0.0519
CCL_A	6	62442016	62466184	13	-0.7938
CCL_A	6	62466185	65342243	1516	0.0311
CCL_A	6	65342244	65349884	2	-2.8007
CCL_A	6	65349885	67008274	1103	-0.0416
CCL_A	6	67008275	67049017	56	-0.8543
CCL_A	6	67049018	74592041	4992	-0.0507
CCL_A	6	74592042	74597315	8	-0.9694
CCL_A	6	74597316	77436345	1769	-0.0057
CCL_A	6	77436346	77456915	22	-0.69
CCL_A	6	77456916	79329763	1296	0.0351
CCL_A	6	79329764	79332372	2	-1.5987
CCL_A	6	79332373	103736402	15257	-0.0319
CCL_A	6	103736403	103751720	20	0.5725
CCL_A	6	103751721	114223398	6686	-0.044
CCL_A	6	114223399	114225413	2	1.6554
CCL_A	6	114225414	124433857	6012	-0.0352
CCL_A	6	124433858	124470563	20	0.4771
CCL_A	6	124470564	134267669	6351	-0.0425
CCL_A	6	134267670	134270852	2	-2.4762
CCL_A	6	134270853	154962274	13899	-0.039
CCL_A	6	154962275	154965390	2	-2.9191
CCL_A	6	154965391	168332400	9326	-0.0701
CCL_A	6	168332401	168597998	181	0.6045
CCL_A	6	168597999	171051005	1687	-0.0394
CCL_A	7	43355	3725480	1737	-0.0341
CCL_A	7	3725481	3727822	2	2.691
CCL_A	7	3727823	4492824	622	-0.0998
CCL_A	7	4492825	4609733	91	-0.9386
CCL_A	7	4609734	4679117	64	-0.1329
CCL_A	7	4679118	4685493	4	-1.7172
CCL_A	7	4685494	15431651	7874	-0.0128
CCL_A	7	15431652	15433677	2	-2.2736
CCL_A	7	15433678	39913137	18163	-0.0351
CCL_A	7	39913138	39915549	3	-1.4769
CCL_A	7	39915550	107810690	37622	-0.0428
CCL_A	7	107810691	107811740	3	1.3361
CCL_A	7	107811741	109435445	1067	0.0045
CCL_A	7	109435446	109441436	25	-0.5789
CCL_A	7	109441437	109453946	10	-2.5255
CCL_A	7	109453947	133217701	14360	-0.0377
CCL_A	7	133217702	133232815	11	-1.2559
CCL_A	7	133232816	133657111	277	0.0307
CCL_A	7	133657112	133776945	77	-0.9822
CCL_A	7	133776946	133799000	41	-0.4051
CCL_A	7	133799001	133868375	44	-1.1735
CCL_A	7	133868376	143885102	6497	-0.069
CCL_A	7	143885103	144070938	44	1.0558
CCL_A	7	144070939	159127004	9665	-0.053
CCL_A	8	31254	594958	326	-0.0322
CCL_A	8	594959	598475	9	-0.7745
CCL_A	8	598476	7244199	7497	-0.1025
CCL_A	8	7244200	7793360	146	-0.5329
CCL_A	8	7793361	12017715	3289	-0.0956
CCL_A	8	12017716	12286472	63	-0.758
CCL_A	8	12286473	16682849	3920	-0.0619
CCL_A	8	16682850	16718749	42	-0.9499
CCL_A	8	16718750	17536079	733	0.0582
CCL_A	8	17536080	17537657	2	-1.8621
CCL_A	8	17537658	21387490	3486	-0.0018
CCL_A	8	21387491	21392652	2	1.959
CCL_A	8	21392653	24974499	2267	-0.0055
CCL_A	8	24974500	24987718	25	-2.6898
CCL_A	8	24987719	39352654	9054	-0.0139
CCL_A	8	39352655	39356555	2	1.5574
CCL_A	8	39356556	54246262	6741	-0.0506
CCL_A	8	54246263	54249099	2	-1.8327
CCL_A	8	54249100	58115912	2458	-0.057
CCL_A	8	58115913	58131411	5	-1.1791
CCL_A	8	58131412	58343683	156	-0.0437
CCL_A	8	58343684	58349382	7	0.9025
CCL_A	8	58349383	89173607	18535	-0.0784
CCL_A	8	89173608	95556504	3817	0.8502
CCL_A	8	95556505	95573447	32	0.4949
